Date,Region,Product_Category,Revenue,Expenses,Net_Profit,Customer_Count,Marketing_Spend,Employee_Cost,Sales_Channel,Order_Count
2026-05-23,North,Furniture,177075.0,148895.0,28180.0,358,22018.0,46810.0,Online,47
2026-05-24,East,Grocery,24996.0,48015.0,-23019.0,280,17559.0,47901.0,Hybrid,392
2026-05-25,North,Furniture,105922.0,104877.0,1045.0,492,,22563.0,Offline,718
2026-05-26,West,Clothing,91598.0,17339.0,74259.0,120,4767.0,3775.0,Hybrid,385
2026-05-27,East,Furniture,40931.0,136563.0,-95632.0,366,6488.0,16828.0,Hybrid,381
2026-05-28,East,Furniture,129168.0,133778.0,-4610.0,384,28474.0,,Online,77
2026-05-29,East,Furniture,171782.0,,,85,24536.0,23388.0,Hybrid,259
2026-05-30,West,Furniture,128099.0,148800.0,-20701.0,167,,19615.0,Online,949
2026-05-31,South,Grocery,39693.0,140069.0,-100376.0,29,1985.0,38886.0,Offline,604
2026-06-01,South,Grocery,171812.0,131526.0,40286.0,430,15213.0,23838.0,Hybrid,934
2026-06-02,South,Electronics,113944.0,123648.0,-9704.0,140,20543.0,41728.0,Hybrid,947
2026-06-03,West,Clothing,22374.0,27163.0,-4789.0,338,2919.0,53798.0,Offline,399
2026-06-04,East,Furniture,86471.0,89508.0,-3037.0,131,48580.0,20622.0,Online,100
2026-06-05,South,Electronics,50913.0,41619.0,9294.0,50,36763.0,,Hybrid,501
2026-06-06,West,Electronics,128683.0,,114557.0,176,17640.0,68136.0,Offline,383
2026-06-07,South,Electronics,49516.0,66926.0,-17410.0,419,43984.0,6700.0,Hybrid,707
2026-06-08,North,Grocery,92796.0,42633.0,50163.0,139,45710.0,39839.0,Online,192
2026-06-09,South,Furniture,31069.0,5317.0,25752.0,32,13461.0,11248.0,Online,580
2026-06-10,South,Furniture,123333.0,46980.0,76353.0,288,43575.0,46291.0,Online,901
2026-06-11,East,Clothing,192305.0,46115.0,146190.0,260,6987.0,18177.0,Online,754
2026-06-12,West,Furniture,89811.0,45158.0,44653.0,478,31610.0,20483.0,Offline,602
2026-06-13,East,Furniture,195121.0,107364.0,87757.0,409,42932.0,44815.0,Hybrid,345
2026-06-14,East,Electronics,123028.0,17504.0,105524.0,18,16860.0,39533.0,Offline,10
2026-06-15,East,Clothing,44178.0,39196.0,4982.0,22,49910.0,1026.0,Online,264
2026-06-16,East,Furniture,37821.0,67938.0,-30117.0,421,37343.0,61611.0,Online,268
2026-06-17,East,Grocery,187799.0,141677.0,,420,25382.0,25660.0,Online,832
2026-06-18,South,Furniture,197007.0,59388.0,137619.0,316,18002.0,56103.0,Online,630
2026-06-19,East,Electronics,21999.0,57501.0,-35502.0,329,48553.0,53253.0,Hybrid,762
2026-06-20,East,Grocery,198594.0,29043.0,169551.0,61,8131.0,43082.0,Online,571
2026-06-21,West,Electronics,43712.0,35635.0,8077.0,218,3517.0,17258.0,Hybrid,195
2026-06-22,North,Furniture,176244.0,82691.0,93553.0,47,21225.0,16389.0,Online,987
2026-06-23,North,Grocery,38722.0,35132.0,3590.0,109,25262.0,28685.0,Hybrid,562
2026-06-24,South,Clothing,15625.0,17366.0,-1741.0,202,1284.0,60220.0,Hybrid,407
2026-06-25,South,Clothing,11859.0,95944.0,-84085.0,411,28520.0,28195.0,Online,296
2026-06-26,East,Grocery,177681.0,117267.0,60414.0,200,38959.0,22797.0,Offline,890
2026-06-27,East,Grocery,179379.0,41236.0,138143.0,60,16265.0,67332.0,Offline,97
2026-06-28,East,Electronics,115986.0,6150.0,109836.0,402,31627.0,63907.0,Offline,462
2026-06-29,West,Grocery,26839.0,113369.0,-86530.0,150,3696.0,8188.0,Offline,639
2026-06-30,North,Electronics,32216.0,21423.0,10793.0,177,10052.0,24696.0,Offline,758
2026-07-01,East,Furniture,57953.0,6137.0,51816.0,320,41800.0,3024.0,Online,87
2026-07-02,North,Electronics,,31992.0,164673.0,118,32421.0,36985.0,Online,991
2026-07-03,West,Grocery,54522.0,112540.0,-58018.0,216,5246.0,7584.0,Online,77
2026-07-04,South,Grocery,140958.0,117140.0,23818.0,436,3499.0,28044.0,Online,889
2026-07-05,East,Furniture,116249.0,123225.0,-6976.0,309,44570.0,6285.0,Online,716
2026-07-06,North,Grocery,,68917.0,-56432.0,119,49720.0,64115.0,Online,483
2026-07-07,North,Grocery,167527.0,75690.0,91837.0,205,16095.0,8370.0,Hybrid,146
2026-07-08,East,Clothing,152839.0,36235.0,116604.0,426,22563.0,18903.0,Hybrid,661
2026-07-09,South,Clothing,117701.0,21122.0,96579.0,161,6700.0,33499.0,Online,111
2026-07-10,South,Furniture,164525.0,25956.0,138569.0,429,38664.0,23995.0,Online,641
2026-07-11,South,Electronics,107638.0,65879.0,41759.0,252,23877.0,36200.0,Hybrid,765
2026-07-12,West,Clothing,189514.0,60560.0,128954.0,137,13910.0,14566.0,Hybrid,678
2026-07-13,North,Electronics,187949.0,112310.0,75639.0,114,46471.0,38822.0,Online,297
2026-07-14,North,Grocery,17226.0,3168.0,14058.0,19,4098.0,52222.0,Hybrid,426
2026-07-15,North,Clothing,98405.0,47124.0,51281.0,365,11064.0,51668.0,Offline,649
2026-07-16,West,Furniture,27588.0,,-120516.0,157,,,Offline,791
2026-07-17,North,Furniture,167781.0,54797.0,112984.0,498,31398.0,55643.0,Offline,334
2026-07-18,West,Furniture,183860.0,37294.0,146566.0,374,21098.0,,Hybrid,523
2026-07-19,South,Clothing,42019.0,5516.0,36503.0,373,40904.0,16958.0,Online,583
2026-07-20,East,Electronics,181020.0,32373.0,148647.0,468,18362.0,53442.0,Online,671
2026-07-21,North,Grocery,70133.0,124026.0,,149,10765.0,21954.0,Online,728
2026-07-22,North,Electronics,119444.0,32270.0,87174.0,199,10205.0,,Hybrid,538
2026-07-23,South,Electronics,122603.0,143458.0,-20855.0,411,26044.0,32661.0,Hybrid,798
2026-07-24,East,Grocery,163598.0,67184.0,96414.0,103,14798.0,65289.0,Offline,162
2026-07-25,North,Grocery,,39879.0,93706.0,238,33170.0,18184.0,Hybrid,430
2026-07-26,East,Clothing,188270.0,51597.0,136673.0,72,42971.0,48963.0,Offline,614
2026-07-27,North,Clothing,48395.0,5626.0,42769.0,349,46604.0,26822.0,Offline,69
2026-07-28,South,Clothing,160103.0,87936.0,72167.0,34,41434.0,63303.0,Online,133
2026-07-29,East,Clothing,130814.0,83515.0,,277,49384.0,6267.0,Hybrid,189
2026-07-30,West,Clothing,173773.0,57390.0,116383.0,414,6550.0,53647.0,Online,723
2026-07-31,West,Grocery,117599.0,149717.0,-32118.0,290,44452.0,63814.0,Online,755
2026-08-01,North,Electronics,30939.0,56144.0,-25205.0,20,21534.0,37025.0,Hybrid,678
2026-08-02,West,Clothing,185217.0,146454.0,38763.0,329,45980.0,,Hybrid,924
2026-08-03,East,Clothing,156396.0,6025.0,150371.0,210,8984.0,44436.0,Offline,922
2026-08-04,South,Electronics,158939.0,81380.0,77559.0,135,31823.0,19472.0,Offline,573
2026-08-05,North,Clothing,5203.0,120910.0,-115707.0,315,21296.0,20336.0,Offline,874
2026-08-06,North,Electronics,152616.0,98055.0,54561.0,199,29569.0,26587.0,Offline,279
2026-08-07,South,Electronics,151971.0,128189.0,23782.0,98,22327.0,54013.0,Online,430
2026-08-08,West,Grocery,34063.0,136515.0,-102452.0,364,35861.0,10665.0,Online,625
2026-08-09,South,Furniture,95880.0,23395.0,72485.0,125,10815.0,28097.0,Hybrid,542
2026-08-10,West,Grocery,8748.0,12725.0,-3977.0,361,48468.0,53474.0,Offline,835
2026-08-11,South,Furniture,,35461.0,86808.0,186,27019.0,,Offline,988
2026-08-12,East,Furniture,85764.0,43115.0,42649.0,23,9607.0,31484.0,Offline,161
2026-08-13,West,Furniture,156956.0,112084.0,44872.0,266,4369.0,46610.0,Online,746
2026-08-14,East,Clothing,161255.0,85732.0,75523.0,218,15947.0,51807.0,Hybrid,899
2026-08-15,North,Grocery,113036.0,81557.0,31479.0,290,27870.0,,Online,453
2026-08-16,South,Furniture,,73260.0,82071.0,452,8471.0,58389.0,Hybrid,889
2026-08-17,North,Electronics,172031.0,3407.0,168624.0,337,31769.0,26835.0,Hybrid,851
2026-08-18,North,Clothing,121525.0,75568.0,45957.0,334,26151.0,54790.0,Online,170
2026-08-19,North,Grocery,169529.0,60560.0,,398,36257.0,10643.0,Online,830
2026-08-20,North,Furniture,90679.0,93288.0,-2609.0,114,23946.0,19951.0,Hybrid,698
2026-08-21,South,Electronics,130829.0,121020.0,9809.0,492,38608.0,16233.0,Online,57
2026-08-22,North,Grocery,133216.0,101301.0,31915.0,156,10143.0,14200.0,Online,240
2026-08-23,South,Grocery,138175.0,16390.0,121785.0,288,4323.0,53275.0,Hybrid,769
2026-08-24,South,Clothing,70901.0,29307.0,41594.0,18,13954.0,22291.0,Hybrid,358
2026-08-25,East,Grocery,180607.0,26502.0,154105.0,127,,43448.0,Offline,201
2026-08-26,West,Clothing,152175.0,24486.0,127689.0,103,10720.0,31580.0,Online,444
2026-08-27,West,Furniture,103046.0,113813.0,-10767.0,443,9054.0,22346.0,Hybrid,837
2026-08-28,South,Clothing,95012.0,105920.0,,153,2929.0,11619.0,Online,827
2026-08-29,East,Electronics,83278.0,84768.0,-1490.0,298,28708.0,2766.0,Online,302
2026-08-30,South,Clothing,17391.0,,-126429.0,395,7944.0,4549.0,Hybrid,106
2026-08-31,South,Electronics,107476.0,64785.0,,23,11010.0,19693.0,Offline,802
2026-09-01,South,Clothing,164973.0,78050.0,86923.0,266,44545.0,63019.0,Hybrid,101
2026-09-02,East,Grocery,,24738.0,100983.0,355,11037.0,49328.0,Hybrid,97
2026-09-03,West,Furniture,102537.0,76231.0,26306.0,195,7647.0,26301.0,Online,665
2026-09-04,East,Electronics,86159.0,75606.0,,354,40899.0,45763.0,Offline,938
2026-09-05,North,Clothing,136040.0,43662.0,92378.0,409,4098.0,21765.0,Hybrid,29
2026-09-06,East,Clothing,186429.0,120313.0,66116.0,216,37597.0,45787.0,Online,506
2026-09-07,East,Clothing,174509.0,17123.0,157386.0,355,7218.0,8425.0,Hybrid,665
2026-09-08,East,Grocery,40503.0,13182.0,27321.0,440,43191.0,13857.0,Online,438
2026-09-09,East,Grocery,80403.0,92369.0,-11966.0,181,14282.0,53771.0,Hybrid,379
2026-09-10,West,Electronics,177330.0,,,473,49744.0,23444.0,Offline,73
2026-09-11,North,Electronics,169796.0,33556.0,136240.0,279,551.0,42457.0,Hybrid,254
2026-09-12,West,Grocery,69286.0,142021.0,-72735.0,230,17202.0,1704.0,Online,963
2026-09-13,West,Electronics,79842.0,53962.0,,161,10684.0,6452.0,Hybrid,911
2026-09-14,East,Furniture,109927.0,92054.0,17873.0,120,12968.0,39862.0,Offline,516
2026-09-15,South,Furniture,19908.0,26099.0,-6191.0,192,22572.0,,Offline,749
2026-09-16,South,Grocery,186698.0,145788.0,40910.0,408,15979.0,19300.0,Offline,550
2026-09-17,West,Electronics,42228.0,55144.0,-12916.0,348,28967.0,,Offline,20
2026-09-18,West,Clothing,28386.0,9837.0,18549.0,81,23902.0,8501.0,Online,625
2026-09-19,East,Furniture,,127212.0,55614.0,427,7710.0,2845.0,Hybrid,535
2026-09-20,West,Grocery,33302.0,118680.0,-85378.0,395,46202.0,40181.0,Offline,421
2026-09-21,East,Electronics,65815.0,108802.0,-42987.0,292,37224.0,,Hybrid,446
2026-09-22,South,Grocery,,104413.0,-36069.0,83,6557.0,64038.0,Online,879
2026-09-23,South,Clothing,171690.0,53012.0,118678.0,364,31416.0,35404.0,Hybrid,136
2026-09-24,North,Furniture,116603.0,132193.0,-15590.0,224,27768.0,23564.0,Hybrid,505
2026-09-25,South,Grocery,66114.0,60123.0,5991.0,337,44478.0,58435.0,Offline,933
2026-09-26,West,Grocery,30525.0,113825.0,-83300.0,485,47858.0,19227.0,Offline,760
2026-09-27,South,Grocery,84818.0,10720.0,74098.0,32,23759.0,48475.0,Online,301
2026-09-28,East,Clothing,119589.0,60655.0,,77,14364.0,18215.0,Hybrid,609
2026-09-29,South,Grocery,150406.0,95448.0,54958.0,407,34793.0,22699.0,Online,33
2026-09-30,North,Clothing,99715.0,122507.0,,456,46545.0,13454.0,Online,647
2026-10-01,South,Clothing,198839.0,36812.0,,382,7543.0,49217.0,Online,767
2026-10-02,East,Clothing,11644.0,51570.0,-39926.0,371,41973.0,22711.0,Offline,278
2026-10-03,East,Furniture,106154.0,52901.0,53253.0,102,39393.0,16059.0,Offline,133
2026-10-04,West,Furniture,169005.0,62186.0,106819.0,330,41142.0,49398.0,Hybrid,750
2026-10-05,South,Grocery,48469.0,124066.0,-75597.0,333,13029.0,2286.0,Hybrid,527
2026-10-06,East,Grocery,169759.0,130364.0,,393,31368.0,35297.0,Hybrid,789
2026-10-07,North,Furniture,111609.0,38160.0,73449.0,72,26809.0,27485.0,Offline,126
2026-10-08,West,Electronics,188728.0,21156.0,167572.0,233,23784.0,60967.0,Offline,345
2026-10-09,North,Furniture,153447.0,78208.0,75239.0,234,,55583.0,Online,17
2026-10-10,South,Clothing,70206.0,97377.0,-27171.0,378,35768.0,52630.0,Offline,824
2026-10-11,South,Furniture,101462.0,44863.0,56599.0,355,,28086.0,Online,562
2026-10-12,South,Clothing,172679.0,67439.0,105240.0,346,19143.0,17484.0,Online,647
2026-10-13,West,Grocery,88178.0,140266.0,-52088.0,112,29765.0,69623.0,Offline,630
2026-10-14,East,Electronics,160065.0,123361.0,36704.0,224,16454.0,60263.0,Online,378
2026-10-15,West,Grocery,180458.0,98176.0,82282.0,201,24380.0,19675.0,Online,818
2026-10-16,North,Clothing,,31777.0,150582.0,169,19543.0,61664.0,Hybrid,60
2026-10-17,West,Clothing,91724.0,89201.0,2523.0,381,755.0,25680.0,Online,637
2026-10-18,North,Clothing,101393.0,149270.0,-47877.0,216,2002.0,18077.0,Offline,467
2026-10-19,West,Electronics,132314.0,17867.0,114447.0,278,5156.0,39174.0,Offline,628
2026-10-20,East,Furniture,81312.0,64501.0,16811.0,203,10802.0,4491.0,Online,391
2026-10-21,North,Grocery,80324.0,147338.0,-67014.0,389,5930.0,47126.0,Hybrid,936
2026-10-22,South,Grocery,76196.0,41422.0,34774.0,412,41866.0,4392.0,Offline,685
2026-10-23,South,Furniture,75014.0,123544.0,-48530.0,161,27925.0,63257.0,Offline,187
2026-10-24,West,Grocery,144282.0,140439.0,3843.0,246,49244.0,68804.0,Hybrid,498
2026-10-25,South,Electronics,146994.0,37362.0,109632.0,97,2360.0,39400.0,Online,600
2026-10-26,North,Grocery,172361.0,,118773.0,20,6658.0,37551.0,Offline,715
2026-10-27,South,Clothing,38340.0,128683.0,-90343.0,196,6306.0,29088.0,Online,361
2026-10-28,East,Furniture,44850.0,38307.0,6543.0,223,21238.0,26465.0,Online,823
2026-10-29,East,Electronics,193056.0,82280.0,110776.0,24,17606.0,49155.0,Online,832
2026-10-30,West,Furniture,118711.0,58523.0,60188.0,275,9974.0,6969.0,Online,449
2026-10-31,North,Electronics,16094.0,139450.0,-123356.0,306,17497.0,9981.0,Offline,694
2026-11-01,East,Clothing,92959.0,109669.0,-16710.0,420,33099.0,22032.0,Hybrid,864
2026-11-02,East,Furniture,169490.0,105215.0,64275.0,453,6290.0,55091.0,Offline,680
2026-11-03,North,Grocery,10741.0,100707.0,-89966.0,82,10670.0,25408.0,Hybrid,181
2026-11-04,South,Electronics,116585.0,146252.0,-29667.0,61,9504.0,25241.0,Online,812
2026-11-05,South,Furniture,127564.0,94837.0,32727.0,137,43246.0,48940.0,Hybrid,959
2026-11-06,West,Grocery,73798.0,120070.0,-46272.0,37,49982.0,52105.0,Online,130
2026-11-07,South,Furniture,121026.0,,39154.0,74,26292.0,62050.0,Offline,975
2026-11-08,North,Furniture,115130.0,89736.0,25394.0,26,,4657.0,Offline,149
2026-11-09,East,Furniture,27164.0,7470.0,,360,7732.0,,Hybrid,472
2026-11-10,South,Electronics,171667.0,148025.0,23642.0,437,13174.0,19680.0,Online,818
2026-11-11,West,Grocery,35257.0,94969.0,-59712.0,147,16552.0,43340.0,Online,721
2026-11-12,North,Clothing,150283.0,93493.0,56790.0,328,49042.0,36950.0,Hybrid,623
2026-11-13,North,Electronics,100989.0,8523.0,92466.0,238,6413.0,8867.0,Online,948
2026-11-14,West,Electronics,141304.0,33169.0,108135.0,263,47370.0,5329.0,Online,500
2026-11-15,South,Electronics,57691.0,47641.0,10050.0,486,48657.0,,Online,649
2026-11-16,West,Clothing,84768.0,31661.0,53107.0,219,,67940.0,Offline,355
2026-11-17,North,Grocery,161685.0,,15194.0,440,11067.0,38869.0,Offline,916
2026-11-18,East,Grocery,19026.0,16457.0,2569.0,303,38879.0,67905.0,Offline,211
2026-11-19,North,Grocery,189607.0,69600.0,120007.0,240,9932.0,67252.0,Online,658
2026-11-20,North,Furniture,35908.0,105619.0,-69711.0,250,819.0,2711.0,Offline,596
2026-11-21,North,Furniture,188185.0,78102.0,110083.0,79,24969.0,26801.0,Online,30
2026-11-22,North,Furniture,24610.0,35085.0,-10475.0,113,45954.0,54270.0,Online,577
2026-11-23,East,Clothing,182718.0,99064.0,83654.0,213,26990.0,56535.0,Hybrid,24
2026-11-24,East,Furniture,68185.0,139202.0,-71017.0,62,21084.0,17220.0,Online,984
2026-11-25,North,Clothing,77567.0,107723.0,-30156.0,471,5291.0,14392.0,Offline,943
2026-11-26,South,Grocery,183646.0,135114.0,48532.0,437,32236.0,3246.0,Offline,723
2026-11-27,East,Furniture,41182.0,72134.0,-30952.0,384,829.0,21010.0,Online,222
2026-11-28,East,Furniture,121136.0,,76154.0,339,9351.0,69358.0,Offline,602
2026-11-29,South,Electronics,136642.0,67185.0,69457.0,63,44578.0,18234.0,Online,618
2026-11-30,East,Clothing,24288.0,35477.0,-11189.0,285,23626.0,50451.0,Hybrid,684
2026-12-01,North,Grocery,83824.0,116161.0,-32337.0,344,21800.0,22784.0,Online,742
2026-12-02,North,Electronics,165949.0,54709.0,111240.0,40,10664.0,30672.0,Online,925
2026-12-03,South,Electronics,89425.0,80137.0,9288.0,144,,2082.0,Hybrid,589
2026-12-04,West,Grocery,5917.0,38018.0,-32101.0,67,6203.0,12148.0,Offline,580
2026-12-05,West,Electronics,,141133.0,-60531.0,114,27609.0,28494.0,Hybrid,877
2026-12-06,South,Clothing,69575.0,141681.0,-72106.0,275,43917.0,52952.0,Hybrid,401
2026-12-07,South,Clothing,77518.0,37371.0,40147.0,19,23054.0,37719.0,Online,865
2026-12-08,North,Furniture,44104.0,85021.0,-40917.0,262,28176.0,49737.0,Online,901
2026-12-09,West,Electronics,154134.0,9857.0,144277.0,304,24304.0,60453.0,Hybrid,604
2026-12-10,East,Furniture,21999.0,144692.0,-122693.0,165,45940.0,40536.0,Offline,512
2026-12-11,North,Electronics,,10177.0,187740.0,167,37423.0,51604.0,Hybrid,88
2026-12-12,South,Electronics,146013.0,90578.0,55435.0,46,30302.0,51833.0,Offline,465
2026-12-13,West,Clothing,66169.0,91941.0,-25772.0,128,25295.0,15039.0,Hybrid,50
2026-12-14,East,Clothing,159542.0,13826.0,145716.0,76,3111.0,68839.0,Hybrid,103
2026-12-15,East,Electronics,134744.0,,-12218.0,251,22575.0,48931.0,Offline,368
2026-12-16,North,Clothing,115684.0,84428.0,31256.0,308,16979.0,40925.0,Hybrid,936
2026-12-17,West,Electronics,64821.0,128044.0,-63223.0,472,9680.0,52003.0,Online,492
2026-12-18,West,Furniture,180507.0,77020.0,103487.0,222,9804.0,,Hybrid,558
2026-12-19,South,Electronics,140601.0,,133106.0,317,15110.0,43287.0,Online,691
2026-12-20,West,Furniture,17192.0,30481.0,-13289.0,110,8937.0,34012.0,Offline,779
2026-12-21,North,Electronics,79102.0,144339.0,-65237.0,65,43618.0,42783.0,Offline,268
2026-12-22,North,Furniture,119894.0,119897.0,-3.0,341,13021.0,69315.0,Online,397
2026-12-23,West,Clothing,91795.0,139815.0,-48020.0,333,24528.0,,Hybrid,320
2026-12-24,East,Furniture,170159.0,105475.0,64684.0,248,39828.0,59584.0,Online,520
2026-12-25,North,Clothing,71677.0,59042.0,12635.0,402,27801.0,13803.0,Online,449
2026-12-26,North,Clothing,140699.0,51476.0,89223.0,240,38515.0,50625.0,Offline,777
2026-12-27,South,Furniture,192613.0,30552.0,162061.0,371,22240.0,14698.0,Online,476
2026-12-28,West,Electronics,139327.0,71093.0,68234.0,390,37345.0,35560.0,Hybrid,898
2026-12-29,South,Electronics,193505.0,71123.0,122382.0,101,21782.0,16376.0,Online,590
2026-12-30,East,Grocery,141285.0,18535.0,122750.0,288,11358.0,14117.0,Offline,909
2026-12-31,North,Electronics,107412.0,68490.0,38922.0,456,44659.0,57381.0,Hybrid,240
2027-01-01,North,Grocery,24404.0,48562.0,-24158.0,118,44214.0,38956.0,Offline,258
2027-01-02,North,Electronics,121545.0,121042.0,503.0,326,,49786.0,Online,708
2027-01-03,East,Electronics,161452.0,91080.0,70372.0,177,34685.0,67480.0,Online,972
2027-01-04,East,Clothing,155245.0,43269.0,111976.0,309,31694.0,32695.0,Offline,944
2027-01-05,South,Grocery,189099.0,82674.0,106425.0,479,25730.0,2511.0,Offline,842
2027-01-06,South,Electronics,28989.0,44462.0,-15473.0,417,27518.0,54233.0,Hybrid,643
2027-01-07,South,Grocery,113106.0,136199.0,-23093.0,444,49762.0,23502.0,Offline,964
2027-01-08,West,Clothing,29519.0,25147.0,4372.0,451,25165.0,51010.0,Offline,390
2027-01-09,North,Clothing,27439.0,79095.0,-51656.0,227,42222.0,47489.0,Online,343
2027-01-10,North,Grocery,,92925.0,30645.0,231,46859.0,32949.0,Online,773
2027-01-11,South,Clothing,19995.0,68381.0,-48386.0,170,40659.0,69376.0,Offline,754
2027-01-12,North,Furniture,28559.0,101468.0,-72909.0,25,44632.0,,Offline,387
2027-01-13,South,Furniture,94049.0,65749.0,28300.0,287,43639.0,18229.0,Online,394
2027-01-14,West,Clothing,141093.0,15731.0,125362.0,66,22016.0,28385.0,Hybrid,683
2027-01-15,West,Furniture,103000.0,126647.0,-23647.0,71,35772.0,43176.0,Hybrid,659
2027-01-16,East,Electronics,157191.0,53024.0,104167.0,372,25173.0,4260.0,Hybrid,270
2027-01-17,West,Electronics,187611.0,118712.0,,475,5739.0,4145.0,Hybrid,149
2027-01-18,South,Electronics,44350.0,103121.0,-58771.0,336,49944.0,8802.0,Online,380
2027-01-19,West,Grocery,182295.0,5832.0,176463.0,251,26915.0,3263.0,Offline,811
2027-01-20,East,Clothing,30517.0,34332.0,-3815.0,99,38388.0,27913.0,Hybrid,28
2027-01-21,North,Electronics,158322.0,14467.0,143855.0,81,27695.0,,Online,149
2027-01-22,South,Clothing,94132.0,43025.0,51107.0,335,39661.0,9155.0,Offline,420
2027-01-23,North,Clothing,190271.0,146179.0,44092.0,39,29823.0,1922.0,Hybrid,280
2027-01-24,East,Grocery,64546.0,79994.0,-15448.0,368,35464.0,21672.0,Offline,182
2027-01-25,East,Grocery,110686.0,96202.0,14484.0,416,36734.0,39526.0,Hybrid,166
2027-01-26,East,Grocery,93151.0,45481.0,47670.0,297,31263.0,46344.0,Offline,17
2027-01-27,North,Electronics,8327.0,135653.0,-127326.0,95,35174.0,20014.0,Hybrid,150
2027-01-28,North,Furniture,125318.0,77118.0,48200.0,243,18605.0,41324.0,Hybrid,339
2027-01-29,North,Grocery,165840.0,126010.0,39830.0,244,45151.0,39698.0,Offline,45
2027-01-30,North,Grocery,178860.0,125714.0,53146.0,322,30239.0,,Offline,502
2027-01-31,East,Electronics,120945.0,141490.0,-20545.0,374,48705.0,4512.0,Offline,842
2027-02-01,North,Grocery,51830.0,86363.0,-34533.0,274,,7066.0,Online,189
2027-02-02,South,Electronics,57446.0,125607.0,-68161.0,296,14997.0,32500.0,Online,651
2027-02-03,South,Electronics,151232.0,65044.0,86188.0,336,2316.0,55800.0,Offline,61
2027-02-04,North,Grocery,192655.0,13814.0,178841.0,402,26983.0,64140.0,Online,294
2027-02-05,West,Grocery,170070.0,101340.0,68730.0,278,43981.0,3387.0,Hybrid,834
2027-02-06,West,Clothing,163302.0,12024.0,151278.0,195,22659.0,57160.0,Offline,33
2027-02-07,East,Clothing,145148.0,,33912.0,140,4349.0,60241.0,Online,299
2027-02-08,East,Clothing,74341.0,59836.0,14505.0,300,22112.0,2799.0,Offline,415
2027-02-09,East,Grocery,36085.0,9435.0,26650.0,490,40117.0,36548.0,Hybrid,624
2027-02-10,South,Furniture,60571.0,72601.0,-12030.0,286,34326.0,34895.0,Hybrid,803
2027-02-11,South,Furniture,150787.0,,27916.0,329,44998.0,41379.0,Online,549
2027-02-12,East,Furniture,133308.0,136479.0,-3171.0,360,19206.0,46414.0,Hybrid,431
2027-02-13,East,Grocery,10750.0,100943.0,-90193.0,189,25063.0,69344.0,Offline,495
2027-02-14,East,Electronics,118931.0,34940.0,83991.0,299,4859.0,5297.0,Online,100
2027-02-15,West,Grocery,83768.0,7666.0,76102.0,489,31169.0,6008.0,Offline,23
2027-02-16,South,Clothing,40903.0,39122.0,1781.0,386,13309.0,17820.0,Offline,420
2027-02-17,West,Grocery,168165.0,120647.0,47518.0,172,38928.0,23253.0,Offline,424
2027-02-18,West,Grocery,96036.0,,-35717.0,280,29954.0,30202.0,Hybrid,487
2027-02-19,East,Clothing,92954.0,125402.0,-32448.0,385,7754.0,30236.0,Offline,730
2027-02-20,East,Furniture,170386.0,103190.0,67196.0,105,46090.0,68156.0,Hybrid,89
2027-02-21,North,Clothing,184297.0,102468.0,81829.0,271,25285.0,,Offline,209
2027-02-22,North,Electronics,88014.0,131207.0,-43193.0,374,2593.0,17575.0,Hybrid,271
2027-02-23,West,Electronics,171251.0,28505.0,142746.0,478,44998.0,13204.0,Hybrid,933
2027-02-24,South,Clothing,122305.0,38713.0,83592.0,362,41485.0,12952.0,Hybrid,749
2027-02-25,East,Grocery,161410.0,45169.0,116241.0,297,32509.0,52142.0,Offline,900
2027-02-26,East,Electronics,37101.0,79511.0,-42410.0,445,17058.0,34872.0,Offline,406
2027-02-27,West,Electronics,7775.0,42522.0,-34747.0,92,18218.0,30376.0,Hybrid,721
2027-02-28,North,Grocery,116497.0,101397.0,15100.0,234,17205.0,67084.0,Offline,278
2027-03-01,South,Grocery,50619.0,5880.0,44739.0,421,22582.0,12640.0,Hybrid,977
2027-03-02,North,Furniture,181910.0,45539.0,136371.0,232,12842.0,27437.0,Offline,206
2027-03-03,North,Grocery,155611.0,16799.0,138812.0,478,12739.0,,Hybrid,590
2027-03-04,North,Clothing,62124.0,106843.0,-44719.0,127,47122.0,27863.0,Hybrid,913
2027-03-05,North,Clothing,70149.0,50784.0,19365.0,491,47165.0,44381.0,Online,328
2027-03-06,East,Furniture,31616.0,115034.0,-83418.0,201,32774.0,29548.0,Offline,610
2027-03-07,East,Electronics,190639.0,56362.0,134277.0,88,11919.0,50956.0,Offline,858
2027-03-08,North,Electronics,173171.0,55997.0,117174.0,87,43332.0,12467.0,Online,877
2027-03-09,South,Grocery,66799.0,104399.0,-37600.0,156,15503.0,58954.0,Hybrid,862
2027-03-10,West,Clothing,95221.0,16549.0,78672.0,116,31366.0,24901.0,Hybrid,982
2027-03-11,South,Electronics,119879.0,58920.0,60959.0,391,22488.0,56983.0,Online,336
2027-03-12,South,Furniture,30479.0,95860.0,-65381.0,280,43527.0,24301.0,Online,606
2027-03-13,South,Furniture,182244.0,26624.0,155620.0,399,25408.0,17204.0,Hybrid,592
2027-03-14,North,Electronics,104165.0,48705.0,55460.0,253,6174.0,20755.0,Offline,38
2027-03-15,East,Furniture,60863.0,91326.0,-30463.0,82,5502.0,60817.0,Online,920
2027-03-16,South,Furniture,178115.0,62390.0,115725.0,366,28067.0,3093.0,Online,228
